Month,Imported Food,Food,Food &  Non Alcoholic Bev.,Alcoholic Beverage. Tobacco and Kola,Clothing and Footwear,"Housing Water, Electricity. Gas and Other  Fuel",Furnishings & Household Equipment Maintenance.,Health.,Transport,Communication,Recreation & Culture.,Education,Restaurant &  Hotels,Miscellaneous Goods & Services
2005-09,155.45143810593527,70.77444884115319,70.68386871812753,74.16652515990265,72.7072152653548,59.838691440847256,71.50143117356231,75.88548975582374,68.9957264957265,99.086327692875,77.70572595810906,63.04926091787601,52.55327545382793,71.92007797270956
2005-10,155.45143810593527,68.60025220680957,68.53070653358321,75.24197656647988,73.61359570661897,60.95051445369917,72.02706219099662,75.20628683693515,69.93055555555556,99.086327692875,77.97808183645678,62.77315734536516,54.861878453038685,71.2962962962963
2005-11,155.45143810593527,69.50471800669654,69.43294250969795,73.56653648044377,70.8288610614192,58.2708325481476,67.45251105906844,78.3553185517822,70.56089743589745,99.086327692875,75.76681149082421,62.662042493013224,53.51617995264405,69.67348927875244
2005-12,155.45143810593527,70.84837152672088,70.77539990411019,75.58159280013585,71.95587358378057,58.55349941582182,68.86286755139214,79.1187201796239,69.27884615384615,99.086327692875,80.85727255041826,61.44651335061787,49.04893449092344,76.0233918128655
2006-01,155.45143810593527,68.53067791451059,68.46968574292812,77.42684100299995,70.20870602265951,59.15275317529115,69.81524850377309,77.46842548414257,74.73290598290599,99.086327692875,81.7456714869334,62.09299976430182,49.25808997632202,73.18226120857699
2006-02,155.45143810593527,68.23063877897117,68.18637492917229,75.20235467255335,73.0649970184854,71.80492217238911,69.89331251626334,81.75694639348863,69.61004273504274,99.086327692875,74.664418649893,60.04915990437388,51.68508287292818,67.32456140350878
2006-03,155.45143810593527,67.9479932165065,67.89870548751253,76.48157581932418,74.03697078115682,75.71703162100027,72.40176945094979,79.93825428010103,70.5448717948718,99.086327692875,74.65144932235263,60.41617562880906,52.036306235201266,66.34990253411307
2006-04,155.45143810593527,68.69156846545201,68.65274811489343,76.96835908756438,76.26714370900419,75.09893340368598,74.1087691907364,79.28711759753017,71.96047008547009,99.086327692875,75.01459049348291,61.98525202868783,50.58011049723756,69.41520467836257
2006-05,155.45143810593527,69.1698917250076,69.1234799285185,77.51174506141393,77.22719141323793,74.23962612595636,74.90502211813688,75.31855178220601,72.13675213675214,99.086327692875,72.92652875948382,65.00892285935554,48.47277032359905,70.26315789473685
2006-06,155.45143810593527,69.32643388268035,69.28474916096413,77.73249561329033,78.83720930232559,77.23966381487205,75.24329950559459,75.84058377771541,73.44551282051283,99.086327692875,77.08968289994164,61.09633320987238,48.745067087608525,70.15594541910333
2006-07,155.45143810593527,71.75718571987652,71.68635313603278,82.74749533027679,82.24209898628503,72.58508272716995,73.14597970335676,70.4462531574516,72.06196581196582,99.086327692875,96.25186434083392,63.830432001077476,64.30544593528018,72.5243664717349
2006-08,155.45143810593527,74.12271165804236,74.07052259948568,87.56438557763062,82.39713774597497,73.51976783627934,75.96669268800416,74.2351950603424,74.32692307692308,99.086327692875,99.74709811296283,69.924913296744,69.96448303078137,72.75341130604288
2006-09,155.45143810593527,73.06605209375135,73.02445190254107,86.39836984207845,87.76386404293383,74.92556439151247,77.40827478532397,77.84451305079989,76.55448717948718,99.086327692875,107.22391543998442,71.37614061079496,72.77426992896606,72.21247563352827
2006-10,155.45143810593527,72.54859329477759,72.5275683214924,86.17761929020207,89.7376267143709,76.64794783854069,76.85662243039292,82.2902048835251,79.05448717948718,99.086327692875,107.89183580831335,66.64534159399307,71.64167324388319,74.84892787524367
