Month,All Items less Farm Produce. ,All Items less Farm Produce. and Energy,All Items
2016-09,203.58218107348088,192.35692729848336,209.62636684346023
2016-10,205.13041218654087,193.86860014935908,211.32754382825752
2016-11,206.7407619156216,195.64521973760571,212.9855444356183
2016-12,208.46766093720606,197.45518225634302,215.27962237003044
2017-01,210.02571285781113,199.03097428540315,217.49261446355214
2017-02,212.66333981352827,201.5146578193617,220.79629992386177
2017-03,215.71794949857485,204.49682388621224,224.6800795480212
2017-04,217.94520273742052,206.6055548670433,228.30449145080613
2017-05,220.47230402672565,208.9440756395119,232.49761682622383
2017-06,223.68472608597565,212.37131358852582,236.21365185439896
2017-07,225.8831935850409,214.85754718394938,239.15654321144373
2017-08,228.11046835085972,217.22984871207723,241.52206435523777
2017-09,230.21997103752608,219.2661239026667,243.54973348058576
2017-10,232.14592966918013,221.0684947839112,245.5358124151859
2017-11,234.2938115192949,223.23886471362178,247.63210929726503
2017-12,235.75460147203907,224.6760129854993,249.2610985595585
2018-01,237.3350520273058,226.25985277006296,251.3317006941556
2018-02,239.32797851232044,228.3282569556003,253.3929304315293
2018-03,241.32,230.14,255.56858833017128
2018-04,243.27,232.15,257.74090691084723
2018-05,245.42373106023604,234.4514835614092,260.5763040181651
2018-06,247.91,237.01,263.8100466592997
2018-07,250.1,239.23,267.0456243541841
2018-08,251.95,241.27,269.7156560094492
2018-09,253.49,242.86,272.0388296980604
2018-10,255.90859898469347,245.17177416386107,274.1162581843699
2018-11,257.86,247.22,276.39354031542905
2018-12,259.53,248.95,278.5007675941213
2019-01,261.44,251.01,280.64657846757603
2019-02,263.31,253.03,282.76709990671986
2019-03,265.13,254.85,285.0496699991827
2019-04,267.09,256.81,287.8859603773136
2019-05,269.34,259.12,291.20992076672155
2019-06,271.76,261.5,294.42584972620307
2019-07,273.99,263.89,297.57304582867613
2019-08,275.93,265.91,300.6756377112022
2019-09,278.65,268.68,304.073649995313
2019-10,280.92,271.03,307.5649615081181
2019-11,283.29,273.45,310.8568786243535
2019-12,286.09,276.47,313.639536366421
2020-01,288.2,278.54,316.51082860853063
2020-02,290.49,280.91,319.0942103553346
2020-03,292.85,283.34,321.913661073182
2020-04,295.77,286.31,325.3333938341345
2020-05,298.27,288.84,329.16388526451584
2020-06,300.76,291.46,333.2257558435653
2020-07,303.34,293.95,337.455448749625
2020-08,307.2,298.13,342.25130881406295
2020-09,310.08,300.94,347.5744726454633
2020-10,313.8,304.76,353.1198663077251
2020-11,316.48,307.29,358.9352655323482
2020-12,320.45,311.39,364.84885208105976
2021-01,323.27,314.22,370.4124420728396
2021-02,326.61,317.41,376.268886381494
2021-03,330.71,321.36,382.29049468757523
2021-04,333.63,324.38,386.09023370924814
2021-05,338.43,329.6,390.1050654033148
2021-06,341.83,332.96,394.3650317319771
2021-07,346.28,337.83,398.2206397165208
2021-08,349.65,341.05,402.45497249056365
2021-09,354.16,345.92,407.3125380374926
2021-10,358.41,350.28,411.454654195417
2021-11,362.37,354.0,416.0620047297055
2021-12,366.76,358.1,423.82768354596476
2022-01,371.0519392045461,362.0937679474003,430.31076121322513
2022-02,376.39044308850515,367.44275293662116,437.4230596578269
2022-03,381.62327618946875,372.3197926258746,445.1319864020181
2022-04,386.44668740745414,376.9026406095541,453.0641809765815
2022-05,393.8120252169906,384.3869223794625,461.25928276630685
2022-06,399.2275621548931,389.57959460607793,469.65926222914146
2022-07,406.7283363441533,396.89761781974465,478.21123183081426
2022-08,412.4865664692282,402.2399494733631,486.7841649389436
2022-09,419.6472829346367,409.63479241209967,493.8721125813195
2022-10,425.1617814876363,414.6697695013775,500.4623254428078
2022-11,433.42422094293545,423.17902428184567,507.9524799660162
2022-12,437.47915781622197,426.2307918626235,517.1168398581325
2023-01,447.14722731702693,436.0797021623768,527.3358587714089
2023-02,452.6762629777751,440.8503715294885,537.078740845647
2023-03,461.9159424059532,450.1681830763487,547.830658326022
2023-04,467.1198151573485,454.6607229216328,559.0468498666503
2023-05,477.2176442767901,464.8032027137139,570.7455912769032
2023-06,488.8398325400456,476.76504294066217,583.9073089845483
2023-07,501.0978772669367,488.12372116037955,601.736976783432
2023-08,511.37685493743845,497.73194125231043,621.5562149694467
2023-09,523.2797121348929,510.21858369772013,635.5018911480228
2023-10,529.5579324500123,515.4398358108497,647.0275017586549
2023-11,539.8285301099302,525.6239365306201,661.4284942205123
2023-12,551.062472616533,537.1119564509117,677.4022427606044
2023-01,563.9793181522009,550.3969011132164,695.8214304911497
2023-02,573.8575654267975,559.9126799799283,717.8455393520097
2023-03,588.2283426717291,574.9652379830509,740.5659618345526
2023-04,603.1893269595732,590.5224485587222,760.316510984922
2023-05,613.5017569935014,600.0163393614043,778.1827172154794
2023-06,627.319418649571,614.1981009581474,797.3492611315326
2023-07,641.992571885829,629.398781542004,816.9670007695881
2023-08,655.6911470800455,642.9761580913104,836.4628609459559
2023-09,669.0291378004,654.1611179405561,858.7777044042002
2023-10,686.5226145878997,671.4076828856445,882.3993829202167
2023-11,698.0916732494674,681.7677604841803,906.8119161216606
2023-12,714.4668656636641,698.5272946770401,930.0136803780083
